Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
178676,-0.627540003,-2.053486549,0.360755755,0.072288347,0.555826028,-0.226527472,-0.430427699,2.008473011,-1.472354062,0.733950478,-0.574601858,-0.335778618,-0.317102833,-0.803434274,0.57122421,1.390643596,0.470013661,0.103381996,-0.986440499,0.516825266,2.156349632,-0.380694624,-0.375983579,-0.561089131,-0.489414234,-2.745299554,0.405035386,-0.845552176,31.86811355
179137,-1.610263119,0.75318995,-1.082017785,-0.338669054,1.466442391,-1.409215798,-1.532598235,0.26930619,1.149487364,-1.574341718,0.407689737,0.58099954,-2.059160484,0.798501338,0.87660588,-0.311785573,1.252346362,1.136455574,0.103117926,-0.45144539,-0.972827893,-0.037563509,0.56975892,-0.324176861,-2.197501005,1.268713895,0.190223222,-0.379624497,12.20238377
179218,0.857158388,1.524638596,-2.801911569,0.43426365,-1.426649211,0.499110507,0.127927202,0.635726526,-0.499247614,-1.873240112,-0.450368191,0.406847635,1.015392329,-1.1718313,1.027060427,-0.64787229,0.362449882,-0.509893953,0.182170628,0.891877635,-1.227014077,-0.679905897,0.184962587,2.401583661,-0.863189712,2.040133886,2.004423304,-0.097311151,42.21834144
179473,-0.298152526,-0.692065199,-0.06820253,-1.406719433,-0.076239017,1.496880274,-0.611085062,-0.240724304,-1.701140474,0.374062088,0.264481685,0.06370236,-0.21682705,-0.292757919,0.501900234,-0.028816602,0.314971872,0.214982817,1.123427287,0.676994097,0.192861843,1.518422031,0.420268529,1.304962689,0.606942608,-1.841919079,1.304834763,0.135176241,63.67928519
180217,-0.051954771,0.281348347,-0.344983162,0.22702886,-0.591876066,1.274272259,-0.113588114,-0.382583843,-0.924925816,0.268775789,0.1871071,0.388424614,-1.027251888,-1.601181199,0.625591303,1.484641862,-1.026353622,1.589441284,0.283911059,-0.007062905,-0.397548697,-1.384518019,0.987728516,-0.775606361,-0.779806676,0.99192631,-1.882983447,-1.523597811,61.40845414
180580,-0.018134244,0.293284429,0.484734648,-0.301798493,2.530369669,-0.227892559,-0.230786152,-0.796986669,0.123906817,0.614961232,1.203578055,-1.489284264,-0.245995338,0.446703611,0.587057535,0.006548658,0.54242397,-0.808963893,1.557905432,0.992628103,-1.344927787,-1.075103048,-1.04692175,0.677969971,-1.284727766,-0.331024334,0.454704396,-0.066165935,70.5192753
181301,0.258887516,-1.065802711,0.594854373,-0.613211892,-0.324619674,0.237731728,0.103078222,0.023980019,-0.750626822,-0.299549411,0.002183591,-1.375085233,-0.462532966,0.387679879,-1.277436604,1.156581652,1.269613263,-1.245150576,1.357619633,-0.143581589,0.418514559,-0.496651052,0.923044827,0.406094019,-0.814153257,-1.165202,-1.460302435,0.187941776,22.25805538
181758,0.572471412,0.650965679,-0.117981095,-1.156996456,-0.682074798,1.152348639,-0.484628565,0.143417631,-1.075650484,0.336583045,-0.457684562,1.046712714,0.773557706,-0.495705947,-0.126664027,-0.55111624,-1.419433197,-0.85744243,0.198217328,0.325259498,0.148547904,-0.301733054,0.933066606,0.063541905,0.703253828,-1.773775132,-3.922400252,0.283788028,92.53113865
182656,-1.424765654,-0.212451703,-0.302097041,1.587400602,0.399996553,0.165859027,0.836991155,0.368497587,-0.457676993,1.07147593,-1.109750128,0.323247188,-1.547569794,0.203943858,0.192989642,1.676454962,-1.564973893,-0.600887176,0.822682427,0.335317256,0.180305051,-0.956135703,-0.590818348,1.245041008,-0.051509194,0.375359696,-0.115188329,-1.183085515,69.98252575
183099,0.933810426,0.503232385,2.305636837,-1.01558138,0.822572921,-1.311543966,0.157346568,0.976506589,-2.072135116,-0.204932474,-0.563209734,-0.701957298,0.385212652,1.120685706,-0.133278715,0.205486428,0.114308753,0.001803506,-1.089342638,1.108444602,0.295195368,0.39488149,-0.806509629,-0.459220398,-0.176134198,-1.534124693,-1.688034325,-0.600747931,68.88362269
183909,0.522520766,-0.65313739,-1.018805198,-0.814685653,-0.455342423,-0.353858963,2.165521452,1.054620628,1.024774112,1.168580364,-0.998820869,-1.222364615,-1.106870292,1.334506133,-0.547191789,-1.251356182,-0.4309962,-0.238605532,0.268413274,0.250951021,-0.828180564,0.685656393,-0.639193534,-0.156276337,0.686774071,-0.641821404,-0.569351424,0.59166805,83.7809438
184795,-0.857733177,-0.384792024,0.555742178,2.054092441,0.605404505,0.472639763,0.530801584,-1.073190274,0.115596739,-0.029766488,0.32158454,0.116508052,0.379699677,-0.311467195,0.058608917,-1.227828566,-0.319907278,1.390833548,0.31880834,-0.020921037,1.896123276,-1.360834978,-1.109455555,1.712711411,0.045960936,-0.242583036,-1.199204325,0.447696266,55.29595282
185779,0.54445987,-1.094494361,-0.140275586,-0.335515832,0.255977146,-1.119250242,1.251947455,0.915823782,-0.363175559,-0.216418712,-0.13642215,-0.778308553,-0.443429418,-0.270270368,1.612868371,0.946618308,0.934654707,0.369925613,-1.117327009,-0.041491105,0.97048846,-1.258264629,0.636553207,2.322609225,1.061816646,1.414029136,0.21833875,0.967931949,46.52932078
186312,-0.717853214,0.795863812,0.654388134,0.289911174,1.31600742,-0.538784838,-0.187057516,0.095462041,-1.029610971,0.226931944,-1.718930413,1.046954534,0.046637367,-0.520892904,-0.834373612,-0.23457903,0.688259711,0.547738979,-0.705537947,-0.846039673,0.656898706,-0.722347405,0.059909774,0.123754643,0.312062132,0.85827043,-1.262962937,-1.911159325,90.45231224
186550,-0.567447281,1.801528408,2.0221741,1.831177136,-0.192981368,-1.782115082,-2.343039102,-0.614038162,-0.19807363,1.300625401,0.86780546,0.227405079,-0.889844771,-0.960779558,0.254127687,0.697050979,0.391881262,-1.03459796,0.650667629,0.425910967,-1.070666406,-0.78432097,0.688495975,-0.234507535,1.589147302,0.501129276,-0.486631188,-0.0102056,24.92907478
187448,0.063383393,-0.728390313,-0.912588198,0.701389894,0.845273297,0.60378147,1.515318094,-0.541773236,1.674270766,-0.900921119,-1.012685563,-1.759958882,-0.445795314,-0.503722337,0.52593728,0.243890942,-1.192973371,-0.392726238,-0.371462021,-1.775982247,-0.980946727,-0.770813631,1.43362502,0.191450716,0.662168754,-1.498635497,1.194214483,1.301102063,43.652912
187709,-1.998344967,-0.705316724,0.495765573,0.644388454,-0.67849473,-0.305499463,-0.597381061,0.110418047,1.197178531,-0.771042157,1.000820498,-0.781672072,-0.847627212,0.818594618,0.921936378,0.851409937,-1.315797408,-0.465950978,0.822988592,0.041541841,-1.073692846,0.458317939,-0.714807259,1.794524848,1.544841462,0.604097426,1.361006705,0.06479135,84.7142372
187982,0.765437494,1.477720295,0.245498682,-0.255187172,-1.704621958,-0.083133526,0.823423185,0.945633428,0.504365066,-0.541299095,-1.976821569,-0.495215098,-0.304344871,-0.312928967,0.618556357,1.985676411,0.123529202,-0.216731789,-0.259221813,0.124384767,-0.82829376,0.120198559,0.450812336,0.209686064,0.457541934,0.433747609,-1.771896682,0.636870158,43.73845976
188262,-0.671014846,-1.095839163,-1.104451828,0.43354161,-0.222574927,-1.681968784,0.478037815,-1.439608131,0.139821359,0.238498926,0.885577082,1.781684786,-1.364676326,-0.052473856,-0.276335295,0.433749686,0.215668771,-0.352546243,-0.440902189,-1.116450855,0.987861582,0.459204182,0.917768198,-0.310396136,-0.656835469,-1.078315067,0.358917584,-1.039793225,32.37588947
189166,1.848663069,-1.307642581,0.273660119,1.566854707,0.599089759,0.175673712,-0.968483647,-1.381769189,0.770050109,1.506147241,-0.43884999,-1.139061508,-2.458169431,-0.980764844,-0.113656842,1.599123241,0.673133692,0.305085405,-0.400119661,-0.583165717,1.405647598,0.200738541,-2.102600692,-0.673539648,-0.858216032,-0.546264009,0.56291066,-0.107444882,21.66814638
190092,-0.076865407,1.313473161,-0.69646109,1.864199526,-0.671307591,0.089198197,-0.281203595,0.123419134,0.444591995,0.43383524,-0.753117331,-1.122914677,2.503171791,-0.48398434,0.699212439,-1.607641311,-0.27961272,-0.127199384,0.47281507,-2.722454141,0.166140613,-1.149741455,0.324345711,-1.036329197,-0.855482696,-0.27362761,-1.05232947,-0.475534447,57.14455682
191038,-1.193375769,-1.833170452,1.017957052,-1.296048693,-0.178680888,0.752891081,-0.614944103,-0.8251659,0.226238089,1.117933823,-1.169315265,-0.150147832,-1.732494595,-0.393201004,0.034204685,-0.854624642,-0.456991834,-1.408226768,0.077078611,1.055694249,-1.09714387,-0.622671767,0.502546246,1.212090719,-1.493189812,-0.168784737,0.283130822,-0.102056391,37.13561185
191188,-2.476792067,0.501090009,1.519336351,0.116661751,-1.031106053,-0.513127246,1.769913068,0.909962541,0.640026618,0.356412584,-0.661137112,-0.200571181,-0.077922736,0.549574316,1.508918894,1.118338137,-1.419384356,0.223994969,0.736763345,0.61886033,-0.629233763,2.914109216,-1.277084562,-1.083188447,0.233595081,2.116803055,-0.836194851,-0.265828366,64.67006907
192015,1.077293673,-0.017862155,-0.334603855,0.565632902,0.27251799,1.030438786,1.291468889,0.30700306,0.291732725,0.214110982,0.489130557,0.055170638,-0.000608482,1.196627121,1.51611618,-1.507552945,0.010021152,-0.688694433,-0.310971466,0.40251621,0.669438372,-0.112126444,-1.913340335,-0.965045581,0.89649967,-2.740426422,1.187427152,0.521229991,99.25364104
192167,1.316176082,-0.198569187,-2.061405424,0.430362642,1.274653124,0.924721806,-0.662691483,0.086761075,-0.532836269,-0.819266464,0.955388571,-1.197532311,-0.893816431,-1.104025633,-1.490247523,0.146414292,1.161503048,-0.184876756,-1.505747801,0.83994454,1.685701754,-0.646242324,-0.478554267,0.51566063,1.621873748,-0.519834146,-1.332449781,0.631418606,82.18402047
192961,0.799068073,0.00613145,-0.55813326,0.994378731,0.528036005,-0.768435517,0.049094731,-1.351707532,0.685890456,-0.262233569,-0.435710832,-0.032874485,0.040307699,0.894930062,0.591090531,-0.156409279,0.76366815,0.400737254,-0.426599636,-0.124718158,-0.148222889,0.505261343,-0.367022615,-0.390409186,1.968757309,0.939735482,-0.760600664,0.570940994,19.7173038
193534,0.118350066,0.391551175,0.137341325,1.189642645,0.345620345,-0.062088698,1.042190577,0.233285041,0.121478579,0.314022602,-0.093609023,0.009226993,-0.586694589,-0.75116722,-0.998570386,-1.391983287,-0.879717361,-0.174267034,0.103117582,-0.271296563,-2.35570349,1.574586358,1.086480123,0.445759851,1.907490673,-0.977364117,1.887625121,-0.965214077,71.51549795
194182,0.238737925,-1.273837325,0.014694096,0.386166498,-0.154690331,0.713877444,0.099014449,-0.522414728,-0.566813318,0.810913773,-0.65374203,0.91540297,1.222711793,-1.668713862,1.132926387,2.060422698,0.252003761,0.599084185,1.037005324,-0.275482315,0.182280224,-1.31419953,0.138635029,0.498111996,0.516163023,1.065424724,-0.774802178,-0.532606757,73.62339576
194194,1.895507346,-0.150328374,0.200033787,-0.067010042,-0.821680826,1.623529211,-0.527701412,-1.127285524,-0.450740277,-2.001706002,-0.651287465,-0.968128598,0.617428631,-0.67341424,0.887803936,1.398483993,0.781175336,-0.215388289,0.141114497,-1.52498494,-0.133779373,-0.860438468,0.694326381,2.572752389,0.499821636,-1.991140149,-0.361230193,0.122490925,41.05549745
194208,0.087357425,-0.730813126,0.245291743,-1.242500837,-0.944908723,0.645797642,-1.015663231,0.538211605,-1.369463775,1.764825884,-0.774269922,-0.223666572,0.330613261,-0.565349953,0.143405961,0.575356725,0.960613233,0.791497436,-0.171810464,-0.146631774,2.349108558,0.949889068,-0.921823656,0.099988164,-0.335143139,-0.135334234,-1.229495158,-0.411923234,87.32497407
194719,1.811555773,0.579076301,-2.491161408,1.216723492,1.089629523,-0.359285304,0.717263544,-0.859399211,-0.470255716,1.498546361,-0.27173004,-1.869731662,-0.063303223,-0.078588393,1.198368569,0.014336422,-0.421582311,1.045056145,0.120790233,-0.750022682,1.154997561,0.193661765,0.002925967,0.177908391,-1.070668371,-0.527653776,0.003582602,-0.194663695,58.84591628
195261,1.272428383,0.217405853,0.854903923,0.009395355,1.056288484,0.397527757,0.013420485,-0.013283089,-0.954438626,0.50691572,-0.040204735,-0.50199196,1.106461771,-1.250216026,-0.422495895,1.027718749,0.315522941,-0.047858928,0.251003543,0.179414171,-1.516662546,-0.349261885,1.616521655,-0.659324135,-0.318301014,-0.541620763,-0.087015223,-0.583122831,8.307364129
196212,0.486741502,0.197313412,0.773547615,-1.050941166,-0.340340483,-0.225722632,0.45564691,-0.793221197,0.915653804,1.186415591,-0.988872348,-0.490872895,-0.531931508,2.632386205,-0.429900105,1.677625442,-1.266631995,-0.989650966,-0.686604532,-0.845689311,-0.267898734,-0.708778203,-0.819341593,1.158471996,1.223793623,0.949296498,0.523998956,0.092743066,54.25156185
197079,-0.497030691,-0.953157505,0.362995703,-1.173630393,-0.993920929,1.152913256,1.900649042,0.393295138,1.106457152,-0.245848317,-1.337674186,0.612171619,0.569289323,0.071668554,-0.242375458,0.962210579,-0.985733033,-0.773780579,-1.008106507,0.084972963,-1.087893012,-0.684242181,-0.705755562,-0.260608332,-1.487374446,0.087204992,1.247303651,0.135491372,41.85465035
197524,1.541321145,1.333998186,0.777735047,0.074685843,0.022500388,0.763799772,-0.39167061,-1.882520751,0.492004054,-1.13106863,-0.962141228,0.000223948,-0.095124878,-1.412075606,0.165491564,0.966139661,-1.12834157,1.272483331,-1.560170825,2.117324144,-0.41126043,0.145616997,-1.892033572,-0.062136066,0.228482178,-0.086162104,-0.563081077,-0.946564519,31.13895913
197842,1.13052662,0.030807135,1.540752377,-0.526482355,-0.434794693,0.815594245,-1.622974962,-1.21346336,1.097484971,-1.171933929,-1.819051015,1.868527188,-1.393817648,0.184119398,0.069085193,-2.810628317,-0.267317023,0.448413249,0.354309382,0.903520684,-0.387491315,0.712504442,-0.689329068,-1.410467416,-1.297728376,-1.462110455,1.009585968,-1.514573509,60.88486675
198641,0.274038841,-0.265924194,-0.102648573,1.363607295,-0.438427367,0.611601562,0.037563351,-0.152018906,2.299969124,-1.441341746,1.289131835,0.656406565,-0.479524995,1.629318517,-1.848110112,-0.521766657,-1.208482204,0.412083465,-1.113064101,0.433063947,-0.186436416,-0.479353943,0.388647246,-0.268621624,-1.088634843,2.80137299,-0.487167183,-2.21760908,69.5202188
199373,-0.84209869,-1.267276688,0.826145616,0.32165266,0.398712802,-0.370022466,-0.279350247,-0.370931104,-0.081193184,0.835333435,0.336075413,0.50011283,0.499558908,0.884442437,0.288150042,0.358848073,1.188806241,-0.665045918,-0.85574258,-1.185921599,0.182914564,-1.853732241,0.462154096,-0.109193095,1.1346397,-0.67191731,-0.203318285,1.122203333,70.07681689
199611,1.383135647,-0.680152366,0.181781233,0.294418978,0.373653406,-0.262575659,1.281383398,-1.889703484,-0.421130235,0.447930733,0.457224812,1.352759031,1.198225393,-0.285541625,1.299871244,-0.714041744,0.930887383,1.810522478,1.214944107,0.105770384,-0.331778772,-1.528591296,0.310539638,-1.115217228,-0.793134664,-1.190745801,-0.460392333,-0.027969414,70.98696661
200150,0.273614581,-0.600506635,1.069283706,-0.208205258,-0.787722433,0.226292267,1.963552834,0.335160567,-0.362855627,-1.527461356,-0.219412321,0.234928125,-0.387580891,-1.665384638,-0.85056539,1.454538461,1.434001004,-0.886639169,0.672756787,-1.178572785,1.404316282,0.245235848,0.949641499,-1.715093347,0.677637102,-0.007674064,0.851929071,0.914867798,15.33089057
201146,0.065784689,-0.600829639,0.779696182,-0.060154499,-0.872784954,-0.920152231,-1.477164416,-0.51029116,1.102692046,0.1778298,-0.529767706,0.804855938,-0.832476622,0.095350274,-0.179630373,0.779130626,-1.577228371,-0.850197746,-1.638245659,-0.259596722,1.211427504,-0.50544721,-0.510683938,0.871724424,1.068549558,-0.088571067,0.684714854,-1.076954541,18.15543253
201915,1.377974334,2.148706294,0.521215791,-2.084331621,-0.558230262,0.612825322,-0.421482997,1.272198554,0.588157264,-0.706475501,0.032264811,-0.893833221,-0.182584878,-0.55459324,1.1747618,2.116012057,-1.431188333,-1.923216286,-0.245172422,-1.518415699,0.046211604,0.748936114,1.494141897,0.201394559,-0.193155225,-1.978384917,0.026185149,0.071287261,58.08454381
202724,0.638956814,-0.708488102,-0.4350526,-1.478002255,-2.291292807,-1.108497091,-1.570325814,0.336712295,-0.518134057,-0.53823713,-0.984413046,-3.232565433,1.508310749,-1.000270523,-0.41242007,-1.454892165,0.971930343,0.143428937,-0.826365285,-0.392229611,1.678179922,-0.072969432,-0.181733538,-0.941381486,-1.89458115,-0.160038674,0.325485112,1.099584464,82.3427994
203378,-2.248496534,-1.125096327,-0.580741091,-0.003480849,-0.145033692,-0.121688686,0.408096059,-0.903293111,0.934141442,0.433452442,-0.319832264,1.600907992,1.556416036,0.932895355,-3.018556771,1.578945093,0.794758522,2.006408638,1.237464592,1.578342677,0.87865485,1.348693199,1.994123741,0.216554738,-1.572230544,-0.3074609,0.389945599,0.074887584,60.60609942
204140,-1.246561966,-1.631067625,-0.741162669,0.807739556,1.580339771,0.916567614,1.057427287,-0.080815573,-1.742082458,-0.455220581,-0.258764412,-0.497052487,0.054694865,0.44141976,0.853015188,-0.278119864,-1.903759406,-0.482877719,0.043710397,1.222807922,-0.567807842,0.512543628,0.2900879,0.043900533,0.930533319,-0.660841197,-0.57518645,-0.011900823,13.17579541
204214,-0.640146505,0.508012291,-0.713192304,0.226304208,-0.100172769,0.214925965,-0.459741395,-0.339088295,0.096009268,0.202074506,-0.004201915,1.705362357,-0.990736919,-0.064203795,-1.573629022,0.372081479,-1.115246536,-0.278310256,-0.372064325,0.280891127,-0.552790918,-0.595305698,1.435856464,0.28456679,-0.561050852,-0.250833672,1.645354952,-0.235164878,66.41289945
204648,-0.689276623,-0.68499615,-0.549126481,-0.594497722,-1.279647848,-1.124200097,-0.829320374,0.591571018,-0.381237287,-0.207161689,1.270088025,1.29500715,-0.282124943,-0.630863511,-0.864430314,0.69277577,-0.204707234,-0.38649489,-0.813664575,-0.769666409,0.320058191,-1.315438266,0.994868694,-0.533844644,-0.149635944,-1.336977958,-0.012365938,-0.328320943,3.274916202
204946,-0.050080599,1.471708898,0.177698046,-0.794659184,-0.711319911,0.595131186,1.298693291,0.281918021,0.688712745,0.609737723,1.419064413,-1.949590173,0.667218939,0.983736044,-1.338723706,-0.885668184,-0.850782749,-0.728790196,-0.481717051,0.242602813,0.865674651,1.081316958,-0.837823061,-0.844702999,1.31582184,0.646743935,0.082864842,0.473336676,70.56730803
205657,-0.029803782,0.524584683,-0.336066697,0.268804934,-1.51054605,-0.687784295,-0.677011177,-0.374390033,-0.926513255,-0.533543626,-1.514414062,0.548700476,-0.082513519,-1.705207608,-0.834829911,0.336601428,-0.543021946,-0.69694146,-0.074592677,0.343597535,-1.436352457,0.550128481,-0.800293282,-0.017927968,-0.035420141,-0.527066118,-1.023659746,-0.285686548,33.26942993
205953,1.625330309,-1.36167503,1.692313019,-0.259721171,0.035371417,-1.086710811,-0.771269417,-0.50290965,-1.045694971,-0.208917957,-0.407015892,1.850781142,-1.165974186,0.102690517,0.247846282,-1.070320549,0.686827495,-0.398327013,-2.492389652,0.659849612,-1.116940884,-1.047774946,0.687902083,-0.347161482,0.917772151,1.210166095,-0.64492846,0.793262496,59.07478134
205967,-0.755460801,2.233115917,-0.692957005,1.026087441,0.843790026,0.316087822,-0.670543161,-0.151397492,-2.153588113,0.224420038,0.349615331,0.133499419,-2.973306171,-1.265636445,-0.748090983,0.291658933,0.289338906,-0.170223792,0.635245537,-1.026242375,0.610235006,0.474742105,0.377554733,-0.182040431,1.830743825,0.493195688,-0.968335863,0.248305476,113.1094171
